ibgeCode,municipio,uf,hierarquia,distancia_polo_km
4305173,Cerro Grande do Sul,RS,5,78.73
4305207,Cerro Largo,RS,3,45.17
4305306,Chapada,RS,5,31.78
4305355,Charqueadas,RS,3,39.44
4305371,Charrua,RS,5,12.79
4305405,Chiapetta,RS,4,37.12
4305439,Chuí,RS,5,66.06
4305447,Chuvisca,RS,5,25.82
4305454,Cidreira,RS,5,11.34
4305504,Ciríaco,RS,5,52.85
4305587,Colinas,RS,5,14.42
4305603,Colorado,RS,5,57.49
4305702,Condor,RS,5,18.27
4305801,Constantina,RS,4,29.44
4305835,Coqueiro Baixo,RS,5,32.68
4305850,Coqueiros do Sul,RS,5,19.32
4305871,Coronel Barros,RS,5,18.53
4305900,Coronel Bicaco,RS,5,15.93
4305934,Coronel Pilar,RS,5,22.26
4305959,Cotiporã,RS,5,13.62
4305975,Coxilha,RS,5,20.08
4306007,Crissiumal,RS,5,21.12
4306056,Cristal,RS,5,24.93
4306072,Cristal do Sul,RS,5,14.93
4306106,Cruz Alta,RS,3,279.22
4306130,Cruzaltense,RS,5,38.11
4306205,Cruzeiro do Sul,RS,2,103.86
4306304,David Canabarro,RS,5,64.4
4306320,Derrubadas,RS,5,19.33
4306353,Dezesseis de Novembro,RS,5,30.05
4306379,Dilermando de Aguiar,RS,5,32.74
4306403,Dois Irmãos,RS,1,55.71
4306429,Dois Irmãos das Missões,RS,5,18.21
4306452,Dois Lajeados,RS,5,14.86
4306502,Dom Feliciano,RS,5,52.9
4306551,Dom Pedro de Alcântara,RS,5,6.69
4306601,Dom Pedrito,RS,4,64.86
4306700,Dona Francisca,RS,5,52.37
4306734,Doutor Maurício Cardoso,RS,5,13.37
4306759,Doutor Ricardo,RS,5,14.53
4306767,Eldorado do Sul,RS,1,32.2
4306809,Encantado,RS,3,26.77
4306908,Encruzilhada do Sul,RS,5,111.76
4306924,Engenho Velho,RS,5,8.01
4306932,Entre-Ijuís,RS,3,354.68
4306957,Entre Rios do Sul,RS,5,48.39
4306973,Erebango,RS,5,13.77
4307005,Erechim,RS,3,72.08
4307054,Ernestina,RS,5,19.71
4307104,Herval,RS,5,111.45
4307203,Erval Grande,RS,5,26.19
4307302,Erval Seco,RS,4,25.09
4307401,Esmeralda,RS,5,43.91
4307450,Esperança do Sul,RS,5,14.81
4307500,Espumoso,RS,4,75.6
4307559,Estação,RS,4,41.03
4307609,Estância Velha,RS,1,49.86
4307708,Esteio,RS,1,27.49
4307807,Estrela,RS,2,97.7
4307815,Estrela Velha,RS,5,13.11
4307831,Eugênio de Castro,RS,5,35.61
4307864,Fagundes Varela,RS,5,17.99
4307906,Farroupilha,RS,2,100.48
4308003,Faxinal do Soturno,RS,5,43.19
4308052,Faxinalzinho,RS,5,50.83
4308078,Fazenda Vilanova,RS,2,86.03
4308102,Feliz,RS,5,72.29
4308201,Flores da Cunha,RS,4,20.77
4308250,Floriano Peixoto,RS,5,13.4
4308300,Fontoura Xavier,RS,5,24.23
4308409,Formigueiro,RS,5,37.18
4308433,Forquetinha,RS,2,121.75
4308458,Fortaleza dos Valos,RS,5,35.06
4308508,Frederico Westphalen,RS,3,73.97
4308607,Garibaldi,RS,3,56.3
4308656,Garruchos,RS,5,66.71
4308706,Gaurama,RS,5,14.88
4308805,General Câmara,RS,5,76.63
4308854,Gentil,RS,5,23.72
4308904,Getúlio Vargas,RS,4,53.45
4309001,Giruá,RS,5,24.49
4309050,Glorinha,RS,1,44.66
4309100,Gramado,RS,3,83.25
4309126,Gramado dos Loureiros,RS,5,44.26
4309159,Gramado Xavier,RS,5,43.85
4309209,Gravataí,RS,1,31.06
4309258,Guabiju,RS,5,20.95
4309308,Guaíba,RS,1,27.23
4309407,Guaporé,RS,3,155.48
4309506,Guarani das Missões,RS,5,29.68
4309555,Harmonia,RS,5,66.06
4309571,Herveiras,RS,5,34.07
4309605,Horizontina,RS,4,36.2
4309654,Hulha Negra,RS,3,300.77
4309704,Humaitá,RS,5,15.66
4309753,Ibarama,RS,5,13.78
4309803,Ibiaçá,RS,5,67.56
4309902,Ibiraiaras,RS,5,81.37
4309951,Ibirapuitã,RS,5,39.78
4310009,Ibirubá,RS,4,40.03
4310108,Igrejinha,RS,3,69.55
4310207,Ijuí,RS,3,330.37
4310306,Ilópolis,RS,5,58.3
4310330,Imbé,RS,3,102.43
4310363,Imigrante,RS,5,24.77
4310405,Independência,RS,5,20.58
4310413,Inhacorá,RS,5,15.29
4310439,Ipê,RS,5,50.57
4310462,Ipiranga do Sul,RS,5,24.74
4310504,Iraí,RS,5,15.4
4310538,Itaara,RS,2,257.2
4310553,Itacurubi,RS,5,57.83
4310579,Itapuca,RS,5,9.8
4310603,Itaqui,RS,4,87.93
4310652,Itati,RS,5,29.45
4310702,Itatiba do Sul,RS,5,38.87
4310751,Ivorá,RS,5,38.15
4310801,Ivoti,RS,1,57.3
4310850,Jaboticaba,RS,5,33.56
4310876,Jacuizinho,RS,5,23.92
4310900,Jacutinga,RS,5,32.55
4311007,Jaguarão,RS,5,132.16
4311106,Jaguari,RS,5,87.53
4311122,Jaquirana,RS,5,66.72
4311130,Jari,RS,5,71.42
4311155,Jóia,RS,5,55.57
4311205,Júlio de Castilhos,RS,5,60.46
4311239,Lagoa Bonita do Sul,RS,5,11.38
4311254,Lagoão,RS,5,29.78
4311270,Lagoa dos Três Cantos,RS,5,50.1
4311304,Lagoa Vermelha,RS,3,93.09
4311403,Lajeado,RS,2,108.9
4311429,Lajeado do Bugre,RS,5,31.55
4311502,Lavras do Sul,RS,5,53.16
4311601,Liberato Salzano,RS,5,17.19
4311627,Lindolfo Collor,RS,1,57.59
4311643,Linha Nova,RS,5,70.91
4311700,Machadinho,RS,5,57.89
4311718,Maçambará,RS,5,42.29
4311734,Mampituba,RS,5,85.63
4311759,Manoel Viana,RS,5,46.03
4311775,Maquiné,RS,5,105.52
4311791,Maratá,RS,5,18.47
4311809,Marau,RS,3,27.44
4311908,Marcelino Ramos,RS,5,35.44
4311981,Mariana Pimentel,RS,5,47.01
4312005,Mariano Moro,RS,5,34.7
4312054,Marques de Souza,RS,5,21.73
4312104,Mata,RS,5,68.05
4312138,Mato Castelhano,RS,5,24.82
4312153,Mato Leitão,RS,3,29.66
4312179,Mato Queimado,RS,5,35.04
4312203,Maximiliano de Almeida,RS,5,43.88
4312252,Minas do Leão,RS,5,87.78
4312302,Miraguaí,RS,5,13.23
4312351,Montauri,RS,5,11.81
4312377,Monte Alegre dos Campos,RS,5,38.6
4312385,Monte Belo do Sul,RS,3,61.21
4312401,Montenegro,RS,3,54.09
4312427,Mormaço,RS,5,20.18
4312443,Morrinhos do Sul,RS,5,14.3
4312450,Morro Redondo,RS,5,28.99
4312476,Morro Reuter,RS,1,64.84
4312500,Mostardas,RS,5,94.13
4312609,Muçum,RS,5,38.45
4312617,Muitos Capões,RS,5,29.91
4312625,Muliterno,RS,5,66.26
4312658,Não-Me-Toque,RS,4,20.52
4312674,Nicolau Vergueiro,RS,5,28.02
4312708,Nonoai,RS,5,34.04
4312757,Nova Alvorada,RS,5,29.67
4312807,Nova Araçá,RS,5,18.06
4312906,Nova Bassano,RS,5,14.72
4312955,Nova Boa Vista,RS,5,10.24
4313003,Nova Bréscia,RS,5,24.7
4313011,Nova Candelária,RS,5,9.18
4313037,Nova Esperança do Sul,RS,5,30.74
4313060,Nova Hartz,RS,1,62.25
4313086,Nova Pádua,RS,5,30.47
4313102,Nova Palma,RS,5,55.56
4313201,Nova Petrópolis,RS,5,30.68
4313300,Nova Prata,RS,4,68.19
4313334,Nova Ramada,RS,5,33.16
4313359,Nova Roma do Sul,RS,5,39.62
4313375,Nova Santa Rita,RS,1,30.5
4313391,Novo Cabrais,RS,5,49.37
4313409,Novo Hamburgo,RS,1,41.42
4313425,Novo Machado,RS,5,14.73
4313441,Novo Tiradentes,RS,5,10.88
4313466,Novo Xingu,RS,5,9.1
4313490,Novo Barreiro,RS,5,26.57
4313508,Osório,RS,3,88.6
4313607,Paim Filho,RS,5,26.34
4313656,Palmares do Sul,RS,5,74.84
4313706,Palmeira das Missões,RS,3,98.36
4313805,Palmitinho,RS,5,22.67
4313904,Panambi,RS,4,38.07
4313953,Pantano Grande,RS,5,67.83
4314001,Paraí,RS,5,25.01
4314027,Paraíso do Sul,RS,5,14.35
4314035,Pareci Novo,RS,5,59.63
4314050,Parobé,RS,3,57.07
4314068,Passa Sete,RS,5,15.76
4314076,Passo do Sobrado,RS,5,20.02
4314100,Passo Fundo,RS,2,238.55
4314134,Paulo Bento,RS,5,15.37
4314159,Paverama,RS,4,30.14
4314175,Pedras Altas,RS,5,130.2
4314209,Pedro Osório,RS,5,65.57
4314308,Pejuçara,RS,5,32.98
4314407,Pelotas,RS,2,199.22
4314423,Picada Café,RS,1,70.78
4314456,Pinhal,RS,5,9.73
4314464,Pinhal da Serra,RS,5,19.53
4314472,Pinhal Grande,RS,5,72.32
4314498,Pinheirinho do Vale,RS,5,14.47
4314506,Pinheiro Machado,RS,5,103.14
4314548,Pinto Bandeira,RS,5,9.42
4314555,Pirapó,RS,5,52.15
4314605,Piratini,RS,5,73.6
4314704,Planalto,RS,5,48.3
4314753,Poço das Antas,RS,5,13.53
4314779,Pontão,RS,5,31.82
4314787,Ponte Preta,RS,5,24.5
4314803,Portão,RS,1,44.95
4314902,Porto Alegre,RS,1,0.0
4315008,Porto Lucena,RS,5,45.41
4315057,Porto Mauá,RS,5,34.16
4315073,Porto Vera Cruz,RS,5,18.27
4315107,Porto Xavier,RS,5,63.96
4315131,Pouso Novo,RS,5,38.33
4315149,Presidente Lucena,RS,1,63.6
4315156,Progresso,RS,5,39.11
4315172,Protásio Alves,RS,5,11.92
4315206,Putinga,RS,5,18.54
4315305,Quaraí,RS,5,479.76
4315313,Quatro Irmãos,RS,5,30.49
4315321,Quevedos,RS,5,57.6
4315354,Quinze de Novembro,RS,5,19.04
4315404,Redentora,RS,5,87.35
4315453,Relvado,RS,5,17.82
4315503,Restinga Sêca,RS,5,46.46
4315552,Rio dos Índios,RS,5,26.82
4315602,Rio Grande,RS,3,263.37
4315701,Rio Pardo,RS,5,41.5
4315750,Riozinho,RS,5,90.93
4315800,Roca Sales,RS,5,27.07
4315909,Rodeio Bonito,RS,4,23.05
4315958,Rolador,RS,5,19.11
4316006,Rolante,RS,5,78.71
4316105,Ronda Alta,RS,5,58.73
4316204,Rondinha,RS,5,12.16
4316303,Roque Gonzales,RS,5,44.4
4316402,Rosário do Sul,RS,4,137.46
4316428,Sagrada Família,RS,5,35.74
4316436,Saldanha Marinho,RS,5,25.64
4316451,Salto do Jacuí,RS,4,50.24
4316477,Salvador das Missões,RS,3,54.82
4316501,Salvador do Sul,RS,5,79.56
4316600,Sananduva,RS,4,72.8
4316709,Santa Bárbara do Sul,RS,5,82.54
4316733,Santa Cecília do Sul,RS,5,17.34
4316758,Santa Clara do Sul,RS,2,117.65
4316808,Santa Cruz do Sul,RS,2,129.84
4316907,Santa Maria,RS,2,258.82
4316956,Santa Maria do Herval,RS,5,71.33
4316972,Santa Margarida do Sul,RS,3,70.42
4317004,Santana da Boa Vista,RS,5,115.76
4317103,Sant'Ana do Livramento,RS,3,427.73
4317202,Santa Rosa,RS,3,408.25
4317251,Santa Tereza,RS,5,15.92
4317301,Santa Vitória do Palmar,RS,4,187.55
4317400,Santiago,RS,3,119.11
4317509,Santo Ângelo,RS,3,367.13
4317558,Santo Antônio do Palma,RS,5,11.79
4317608,Santo Antônio da Patrulha,RS,5,63.33
4317707,Santo Antônio das Missões,RS,5,53.17
4317756,Santo Antônio do Planalto,RS,5,20.45
4317806,Santo Augusto,RS,4,48.52
4317905,Santo Cristo,RS,4,22.31
4317954,Santo Expedito do Sul,RS,5,14.11
4318002,São Borja,RS,3,151.26
4318051,São Domingos do Sul,RS,5,64.54
4318101,São Francisco de Assis,RS,5,131.68
4318200,São Francisco de Paula,RS,5,115.59
4318309,São Gabriel,RS,3,77.65
4318408,São Jerônimo,RS,3,75.0
4318424,São João da Urtiga,RS,5,18.19
4318432,São João do Polêsine,RS,5,37.62
4318440,São Jorge,RS,5,30.81
4318457,São José das Missões,RS,5,29.46
4318465,São José do Herval,RS,5,49.46
4318481,São José do Hortêncio,RS,1,63.15
4318499,São José do Inhacorá,RS,5,13.82
4318507,São José do Norte,RS,5,85.53
4318606,São José do Ouro,RS,4,103.45
4318614,São José do Sul,RS,5,18.17
4318622,São José dos Ausentes,RS,5,98.99
4318705,São Leopoldo,RS,1,37.95
4318804,São Lourenço do Sul,RS,4,43.67
4318903,São Luiz Gonzaga,RS,3,98.02
4319000,São Marcos,RS,5,16.04
4319109,São Martinho,RS,5,27.3
4319125,São Martinho da Serra,RS,5,34.9
4319158,São Miguel das Missões,RS,5,51.84
4319208,São Nicolau,RS,5,42.2
4319307,São Paulo das Missões,RS,5,48.95
4319356,São Pedro da Serra,RS,5,82.21
4319364,São Pedro das Missões,RS,5,22.45
4319372,São Pedro do Butiá,RS,5,15.28
4319406,São Pedro do Sul,RS,4,44.28
4319505,São Sebastião do Caí,RS,1,58.84
4319604,São Sepé,RS,5,47.92
4319703,São Valentim,RS,5,31.36
4319711,São Valentim do Sul,RS,5,21.6
4319737,São Valério do Sul,RS,5,17.44
4319752,São Vendelino,RS,5,81.8
4319802,São Vicente do Sul,RS,5,90.09
4319901,Sapiranga,RS,1,56.05
4320008,Sapucaia do Sul,RS,1,30.46
4320107,Sarandi,RS,3,37.59
4320206,Seberi,RS,5,17.93
4320230,Sede Nova,RS,5,22.41
4320263,Segredo,RS,5,14.0
4320305,Selbach,RS,5,68.15
4320321,Senador Salgado Filho,RS,5,18.77
4320354,Sentinela do Sul,RS,5,72.51
4320404,Serafina Corrêa,RS,4,17.36
4320453,Sério,RS,5,23.79
4320503,Sertão,RS,5,31.91
4320552,Sertão Santana,RS,5,60.79
4320578,Sete de Setembro,RS,5,19.61
4320602,Severiano de Almeida,RS,5,29.2
4320651,Silveira Martins,RS,5,29.86
4320677,Sinimbu,RS,5,27.26
4320701,Sobradinho,RS,4,65.77
4320800,Soledade,RS,3,64.2
4320859,Tabaí,RS,5,72.76
4320909,Tapejara,RS,4,49.25
4321006,Tapera,RS,5,59.2
4321105,Tapes,RS,5,68.47
4321204,Taquara,RS,3,60.94
4321303,Taquari,RS,5,75.18
4321329,Taquaruçu do Sul,RS,5,14.54
4321352,Tavares,RS,5,132.95
4321402,Tenente Portela,RS,4,40.25
4321436,Terra de Areia,RS,3,119.23
4321451,Teutônia,RS,4,22.21
4321469,Tio Hugo,RS,5,37.73
4321477,Tiradentes do Sul,RS,5,20.62
4321493,Toropi,RS,5,16.91
4321501,Torres,RS,3,156.59
4321600,Tramandaí,RS,3,90.86
4321626,Travesseiro,RS,5,19.62
4321634,Três Arroios,RS,5,18.45
4321667,Três Cachoeiras,RS,5,134.91
4321709,Três Coroas,RS,3,78.62
4321808,Três de Maio,RS,3,27.28
4321832,Três Forquilhas,RS,5,29.1
4321857,Três Palmeiras,RS,5,57.83
4321907,Três Passos,RS,3,97.98
4321956,Trindade do Sul,RS,5,51.13
4322004,Triunfo,RS,3,48.28
4322103,Tucunduva,RS,4,25.97
4322152,Tunas,RS,5,22.25
4322186,Tupanci do Sul,RS,5,17.62
4322202,Tupanciretã,RS,5,86.58
4322251,Tupandi,RS,5,73.62
4322301,Tuparendi,RS,5,18.49
4322327,Turuçu,RS,5,21.35
4322343,Ubiretama,RS,5,13.77
4322350,União da Serra,RS,5,14.6
4322376,Unistalda,RS,5,35.84
4322400,Uruguaiana,RS,3,536.84
4322509,Vacaria,RS,3,82.23
4322525,Vale Verde,RS,5,34.85
4322533,Vale do Sol,RS,5,28.19
4322541,Vale Real,RS,2,82.31
4322558,Vanini,RS,5,17.2
4322608,Venâncio Aires,RS,3,22.07
4322707,Vera Cruz,RS,2,139.1
4322806,Veranópolis,RS,3,53.64
4322855,Vespasiano Corrêa,RS,5,17.39
4322905,Viadutos,RS,5,27.32
4323002,Viamão,RS,1,29.15
4323101,Vicente Dutra,RS,5,19.01
4323200,Victor Graeff,RS,5,16.91
4323309,Vila Flores,RS,3,58.06
4323358,Vila Lângaro,RS,5,14.99
4323408,Vila Maria,RS,5,16.26
4323457,Vila Nova do Sul,RS,5,46.93
4323507,Vista Alegre,RS,5,15.03
4323606,Vista Alegre do Prata,RS,5,12.36
4323705,Vista Gaúcha,RS,5,13.53
4323754,Vitória das Missões,RS,5,21.81
4323770,Westfália,RS,4,25.73
4323804,Xangri-lá,RS,3,110.17
5000203,Água Clara,MS,5,91.12
5000252,Alcinópolis,MS,5,305.25
5000609,Amambai,MS,4,113.41
5000708,Anastácio,MS,3,158.8
5000807,Anaurilândia,MS,5,66.53
5000856,Angélica,MS,5,101.17
5000906,Antônio João,MS,5,39.72
5001003,Aparecida do Taboado,MS,5,39.87
5001102,Aquidauana,MS,3,212.0
5001243,Aral Moreira,MS,5,79.26
5001508,Bandeirantes,MS,5,123.26
5001904,Bataguassu,MS,4,42.8
5002001,Batayporã,MS,5,57.86
5002100,Bela Vista,MS,4,262.51
5002159,Bodoquena,MS,5,257.27
5002209,Bonito,MS,5,229.84
5002308,Brasilândia,MS,5,74.89
5002407,Caarapó,MS,5,49.43
5002605,Camapuã,MS,5,179.37
5002704,Campo Grande,MS,2,839.1
5002803,Caracol,MS,5,57.26
5002902,Cassilândia,MS,4,350.65
5002951,Chapadão do Sul,MS,4,268.24
5003108,Corguinho,MS,5,149.2
5003157,Coronel Sapucaia,MS,5,46.87
5003207,Corumbá,MS,3,354.89
5003256,Costa Rica,MS,5,288.27
5003306,Coxim,MS,3,296.34
5003454,Deodápolis,MS,5,71.03
5003488,Dois Irmãos do Buriti,MS,5,120.87
5003504,Douradina,MS,5,29.77
5003702,Dourados,MS,2,149.57
5003751,Eldorado,MS,5,22.34
5003801,Fátima do Sul,MS,5,47.22
5003900,Figueirão,MS,5,244.69
5004007,Glória de Dourados,MS,5,73.99
5004106,Guia Lopes da Laguna,MS,3,193.88
5004304,Iguatemi,MS,5,147.11
5004403,Inocência,MS,5,66.96
5004502,Itaporã,MS,5,15.94
5004601,Itaquiraí,MS,5,37.97
5004700,Ivinhema,MS,5,110.35
5004809,Japorã,MS,5,31.22
5004908,Jaraguari,MS,5,77.04
5005004,Jardim,MS,3,230.82
5005103,Jateí,MS,5,110.79
5005152,Juti,MS,5,79.26
5005202,Ladário,MS,3,401.3
5005251,Laguna Carapã,MS,5,66.1
5005400,Maracaju,MS,5,86.87
5005608,Miranda,MS,5,260.03
5005681,Mundo Novo,MS,4,28.51
5005707,Naviraí,MS,3,127.72
5005806,Nioaque,MS,5,172.49
5006002,Nova Alvorada do Sul,MS,5,64.24
5006200,Nova Andradina,MS,3,148.47
5006259,Novo Horizonte do Sul,MS,5,120.64
5006275,Paraíso das Águas,MS,5,52.31
5006309,Paranaíba,MS,3,255.49
5006358,Paranhos,MS,5,73.17
5006408,Pedro Gomes,MS,5,54.78
5006606,Ponta Porã,MS,3,76.46
5006903,Porto Murtinho,MS,5,325.74
5007109,Ribas do Rio Pardo,MS,5,81.36
5007208,Rio Brilhante,MS,4,57.76
5007307,Rio Negro,MS,5,179.26
5007406,Rio Verde de Mato Grosso,MS,5,247.93
5007505,Rochedo,MS,5,117.1
5007554,Santa Rita do Pardo,MS,5,58.23
5007695,São Gabriel do Oeste,MS,4,195.58
5007703,Sete Quedas,MS,5,193.58
5007802,Selvíria,MS,5,50.4
5007901,Sidrolândia,MS,5,74.82
5007935,Sonora,MS,5,127.87
5007950,Tacuru,MS,5,168.15
5007976,Taquarussu,MS,5,82.02
5008008,Terenos,MS,5,96.14
5008305,Três Lagoas,MS,3,186.13
5008404,Vicentina,MS,5,56.48
5100102,Acorizal,MT,5,51.01
5100201,Água Boa,MT,3,404.08
5100250,Alta Floresta,MT,3,601.65
5100300,Alto Araguaia,MT,4,344.33
5100359,Alto Boa Vista,MT,5,46.1
5100409,Alto Garças,MT,5,121.9
5100508,Alto Paraguai,MT,5,75.31
5100607,Alto Taquari,MT,5,60.13
5100805,Apiacás,MT,5,215.52
5101001,Araguaiana,MT,5,78.41
5101209,Araguainha,MT,5,85.65
5101258,Araputanga,MT,4,271.36
5101308,Arenápolis,MT,4,144.38
5101407,Aripuanã,MT,5,159.66
5101605,Barão de Melgaço,MT,5,152.68
5101704,Barra do Bugres,MT,4,107.44
5101803,Barra do Garças,MT,3,369.05
5101852,Bom Jesus do Araguaia,MT,4,358.92
5101902,Brasnorte,MT,5,225.31
5102504,Cáceres,MT,3,236.98
5102603,Campinápolis,MT,5,81.22
5102637,Campo Novo do Parecis,MT,4,91.82
5102678,Campo Verde,MT,4,105.14
5102686,Campos de Júlio,MT,5,200.85
5102694,Canabrava do Norte,MT,5,89.63
5102702,Canarana,MT,4,225.73
5102793,Carlinda,MT,5,59.01
5102850,Castanheira,MT,5,101.81
5103007,Chapada dos Guimarães,MT,5,57.1
5103056,Cláudia,MT,5,57.34
5103106,Cocalinho,MT,5,368.37
5103205,Colíder,MT,4,121.53
5103254,Colniza,MT,5,833.2
5103304,Comodoro,MT,5,133.87
5103353,Confresa,MT,4,388.54
5103361,Conquista D'Oeste,MT,5,99.03
5103379,Cotriguaçu,MT,5,233.6
5103403,Cuiabá,MT,2,872.37
5103437,Curvelândia,MT,5,102.84
5103452,Denise,MT,5,149.54
5103502,Diamantino,MT,3,176.97
5103601,Dom Aquino,MT,5,45.52
5103700,Feliz Natal,MT,5,147.02
5103809,Figueirópolis D'Oeste,MT,5,39.79
5103858,Gaúcha do Norte,MT,5,120.52
5103908,General Carneiro,MT,5,98.65
5103957,Glória D'Oeste,MT,5,93.15
5104104,Guarantã do Norte,MT,4,236.12
5104203,Guiratinga,MT,5,116.43
5104500,Indiavaí,MT,5,17.37
5104526,Ipiranga do Norte,MT,5,90.63
5104542,Itanhangá,MT,5,134.37
5104559,Itaúba,MT,5,68.29
5104609,Itiquira,MT,5,91.11
5104807,Jaciara,MT,4,101.63
5104906,Jangada,MT,5,67.33
5105002,Jauru,MT,5,175.3
5105101,Juara,MT,4,242.83
5105150,Juína,MT,3,569.57
5105176,Juruena,MT,5,153.39
5105200,Juscimeira,MT,5,38.41
5105234,Lambari D'Oeste,MT,5,129.56
5105259,Lucas do Rio Verde,MT,3,269.58
5105309,Luciara,MT,5,122.33
5105507,Vila Bela da Santíssima Trindade,MT,5,67.24
5105580,Marcelândia,MT,5,182.5
5105606,Matupá,MT,5,226.51
5105622,Mirassol d'Oeste,MT,4,228.27
5105903,Nobres,MT,5,119.98
5106000,Nortelândia,MT,4,148.69
5106109,Nossa Senhora do Livramento,MT,5,77.34
5106158,Nova Bandeirantes,MT,5,189.92
5106174,Nova Nazaré,MT,5,68.78
5106182,Nova Lacerda,MT,5,138.99
5106190,Nova Santa Helena,MT,5,70.75
5106208,Nova Brasilândia,MT,5,120.84
5106216,Nova Canaã do Norte,MT,5,63.19
5106224,Nova Mutum,MT,3,203.43
5106232,Nova Olímpia,MT,5,106.07
5106240,Nova Ubiratã,MT,5,102.82
5106257,Nova Xavantina,MT,4,85.84
5106265,Novo Mundo,MT,5,86.43
5106273,Novo Horizonte do Norte,MT,5,52.2
5106281,Novo São Joaquim,MT,5,85.7
5106299,Paranaíta,MT,5,61.96
5106307,Paranatinga,MT,5,278.47
5106315,Novo Santo Antônio,MT,5,93.18
5106372,Pedra Preta,MT,5,54.12
5106422,Peixoto de Azevedo,MT,5,271.96
5106455,Planalto da Serra,MT,5,166.13
5106505,Poconé,MT,5,183.61
5106653,Pontal do Araguaia,MT,3,348.3
5106703,Ponte Branca,MT,5,152.31
5106752,Pontes e Lacerda,MT,3,377.59
5106778,Porto Alegre do Norte,MT,5,46.87
5106802,Porto dos Gaúchos,MT,5,123.08
5106828,Porto Esperidião,MT,5,137.91
5106851,Porto Estrela,MT,5,63.29
5107008,Poxoréu,MT,5,90.31
5107040,Primavera do Leste,MT,3,188.08
5107065,Querência,MT,5,356.81
5107107,São José dos Quatro Marcos,MT,5,118.67
5107156,Reserva do Cabaçal,MT,5,36.49
5107180,Ribeirão Cascalheira,MT,5,294.14
5107198,Ribeirãozinho,MT,5,129.58
5107206,Rio Branco,MT,5,144.44
5107248,Santa Carmem,MT,5,69.46
5107263,Santo Afonso,MT,5,52.82
5107297,São José do Povo,MT,5,42.2
5107305,São José do Rio Claro,MT,5,231.42
5107354,São José do Xingu,MT,5,105.69
5107404,São Pedro da Cipa,MT,4,139.05
5107578,Rondolândia,MT,5,99.13
5107602,Rondonópolis,MT,2,180.32
5107701,Rosário Oeste,MT,5,75.85
5107743,Santa Cruz do Xingu,MT,5,99.75
5107750,Salto do Céu,MT,5,166.65
5107768,Santa Rita do Trivelato,MT,5,90.46
5107776,Santa Terezinha,MT,5,99.23
5107792,Santo Antônio do Leste,MT,5,66.83
5107800,Santo Antônio de Leverger,MT,5,124.21
5107859,São Félix do Araguaia,MT,4,438.08
5107875,Sapezal,MT,4,145.68
5107883,Serra Nova Dourada,MT,5,390.78
5107909,Sinop,MT,2,418.11
5107925,Sorriso,MT,3,115.76
5107941,Tabaporã,MT,5,121.24
5107958,Tangará da Serra,MT,3,280.18
5108006,Tapurah,MT,5,65.26
5108055,Terra Nova do Norte,MT,5,145.36
5108105,Tesouro,MT,5,146.21
5108204,Torixoréu,MT,5,112.65
5108303,União do Sul,MT,5,130.59
5108352,Vale de São Domingos,MT,5,80.11
5108402,Várzea Grande,MT,2,908.86
5108501,Vera,MT,5,80.71
5108600,Vila Rica,MT,4,357.15
5108808,Nova Guarita,MT,5,159.77
5108857,Nova Marilândia,MT,5,49.79
5108907,Nova Maringá,MT,5,327.67
5108956,Nova Monte Verde,MT,5,97.14
5200050,Abadia de Goiás,GO,1,24.87
5200100,Abadiânia,GO,5,30.02
5200134,Acreúna,GO,5,143.43
5200159,Adelândia,GO,5,101.77
5200175,Água Fria de Goiás,GO,5,97.28
5200209,Água Limpa,GO,5,43.89
5200258,Águas Lindas de Goiás,GO,1,52.48
5200308,Alexânia,GO,5,57.02
5200506,Aloândia,GO,5,118.73
5200555,Alto Horizonte,GO,5,275.51
5200605,Alto Paraíso de Goiás,GO,5,179.81
5200803,Alvorada do Norte,GO,4,184.25
5200829,Amaralina,GO,5,29.76
5200852,Americano do Brasil,GO,5,88.83
5200902,Amorinópolis,GO,5,24.68
5201108,Anápolis,GO,2,50.93
5201207,Anhanguera,GO,5,72.84
5201306,Anicuns,GO,5,78.68
5201405,Aparecida de Goiânia,GO,1,18.71
5201454,Aparecida do Rio Doce,GO,5,58.02
5201504,Aporé,GO,5,39.14
5201603,Araçu,GO,5,55.2
5201702,Aragarças,GO,3,409.58
5201801,Aragoiânia,GO,1,37.56
5202155,Araguapaz,GO,5,208.7
5202353,Arenópolis,GO,5,43.98
5202502,Aruanã,GO,5,271.0
5202601,Aurilândia,GO,5,31.19
5202809,Avelinópolis,GO,5,55.12
5203104,Baliza,GO,5,111.66
5203203,Barro Alto,GO,3,197.57
5203302,Bela Vista de Goiás,GO,5,52.11
5203401,Bom Jardim de Goiás,GO,5,100.85
5203500,Bom Jesus de Goiás,GO,5,183.51
5203559,Bonfinópolis,GO,1,28.58
5203575,Bonópolis,GO,5,75.09
5203609,Brazabrantes,GO,1,30.48
5203807,Britânia,GO,5,259.21
5203906,Buriti Alegre,GO,5,50.33
5203939,Buriti de Goiás,GO,5,136.35
5203962,Buritinópolis,GO,5,40.23
5204003,Cabeceiras,GO,5,57.28
5204102,Cachoeira Alta,GO,5,89.46
5204201,Cachoeira de Goiás,GO,5,45.31
5204250,Cachoeira Dourada,GO,5,26.51
5204300,Caçu,GO,5,301.52
5204409,Caiapônia,GO,5,273.26
5204508,Caldas Novas,GO,3,136.15
5204557,Caldazinha,GO,1,34.01
